"","sci_name","temperature","Family","Genus","Species","nutrient_data","ctmax_estimate","gl_fish"
"17425","Lutjanus guttatus",28.3989842369367,"Lutjanidae","Lutjanus","guttatus",NA,"Y",NA
"17426","Lutjanus guttatus",22.8720529204891,"Lutjanidae","Lutjanus","guttatus",NA,"Y",NA
"17427","Lutjanus guttatus",29.1667752332549,"Lutjanidae","Lutjanus","guttatus",NA,"Y",NA
"17428","Lutjanus guttatus",23.4727811696019,"Lutjanidae","Lutjanus","guttatus",NA,"Y",NA
"17429","Lutjanus guttatus",31.423791544069,"Lutjanidae","Lutjanus","guttatus",NA,"Y",NA
"17430","Lutjanus guttatus",28.8975065704756,"Lutjanidae","Lutjanus","guttatus",NA,"Y",NA
"17431","Lutjanus johnii",28.0043119524989,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17432","Lutjanus johnii",28.1585788584345,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17433","Lutjanus johnii",28.4936750696569,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17434","Lutjanus johnii",27.1207719906835,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17435","Lutjanus johnii",26.6071534706665,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17436","Lutjanus johnii",26.8960441979668,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17437","Lutjanus johnii",24.79235907606,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17438","Lutjanus johnii",26.8265350103713,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17439","Lutjanus johnii",27.1116560067135,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17440","Lutjanus johnii",27.3556188384502,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17441","Lutjanus johnii",27.7338676512534,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17442","Lutjanus johnii",27.2844123552744,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17443","Lutjanus johnii",26.9049149289418,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17444","Lutjanus johnii",27.8480284539469,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17445","Lutjanus johnii",28.4444926335968,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17446","Lutjanus johnii",28.5078499398224,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17447","Lutjanus johnii",27.9183948889353,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17448","Lutjanus johnii",28.6189627301278,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17449","Lutjanus johnii",27.1298771714032,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17450","Lutjanus johnii",28.4000058877232,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17451","Lutjanus johnii",27.2698016004152,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17452","Lutjanus johnii",27.4475609252994,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17453","Lutjanus johnii",27.1553634920282,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17454","Lutjanus johnii",26.6808948562876,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17455","Lutjanus johnii",27.5992995041952,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17456","Lutjanus johnii",28.2935783853846,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17457","Lutjanus johnii",26.9325236821636,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17458","Lutjanus johnii",28.2631097867056,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17459","Lutjanus johnii",27.070100064615,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17460","Lutjanus johnii",26.6020665384861,"Lutjanidae","Lutjanus","johnii","Y",NA,NA
"17461","Lutjanus kasmira",25.540347460537,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17462","Lutjanus kasmira",22.9615958827073,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17463","Lutjanus kasmira",24.8504723937683,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17464","Lutjanus kasmira",21.6246690659726,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17465","Lutjanus kasmira",23.5356583334498,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17466","Lutjanus kasmira",27.8885492649084,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17467","Lutjanus kasmira",25.610675515718,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17468","Lutjanus kasmira",25.2849271382269,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17469","Lutjanus kasmira",27.1230087811497,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17470","Lutjanus kasmira",27.8410281350294,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17471","Lutjanus kasmira",27.3126925478076,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17472","Lutjanus kasmira",20.8122367921538,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17473","Lutjanus kasmira",27.2457896924901,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17474","Lutjanus kasmira",24.9373305639824,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17475","Lutjanus kasmira",28.1360534451721,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17476","Lutjanus kasmira",25.6729113449636,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17477","Lutjanus kasmira",24.6672658376454,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17478","Lutjanus kasmira",25.1532863544193,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17479","Lutjanus kasmira",32.4269261215324,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17480","Lutjanus kasmira",27.1433794609918,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17481","Lutjanus kasmira",30.9643789516667,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17482","Lutjanus kasmira",24.2120592668215,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17483","Lutjanus kasmira",21.9615522796765,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17484","Lutjanus kasmira",23.8026423796794,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17485","Lutjanus kasmira",25.9941144214884,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17486","Lutjanus kasmira",25.4752501085923,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17487","Lutjanus kasmira",28.2718370784454,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17488","Lutjanus kasmira",23.4084701735095,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17489","Lutjanus kasmira",24.4956768352783,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17490","Lutjanus kasmira",23.5062093811474,"Lutjanidae","Lutjanus","kasmira","Y",NA,NA
"17491","Lutjanus lutjanus",29.2222363903782,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17492","Lutjanus lutjanus",24.380972745677,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17493","Lutjanus lutjanus",22.6117797945019,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17494","Lutjanus lutjanus",28.6199809693014,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17495","Lutjanus lutjanus",24.2968236568455,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17496","Lutjanus lutjanus",29.2392819667655,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17497","Lutjanus lutjanus",21.1170342392021,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17498","Lutjanus lutjanus",29.3664532659312,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17499","Lutjanus lutjanus",25.0380361456277,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17500","Lutjanus lutjanus",22.5604192816769,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17501","Lutjanus lutjanus",20.8453564361502,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17502","Lutjanus lutjanus",32.6737484870395,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17503","Lutjanus lutjanus",21.9674845841411,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17504","Lutjanus lutjanus",22.7950687404604,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17505","Lutjanus lutjanus",22.6137167662112,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17506","Lutjanus lutjanus",27.9374404836061,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17507","Lutjanus lutjanus",25.8618877119809,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17508","Lutjanus lutjanus",22.5064378693404,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17509","Lutjanus lutjanus",24.6384641634793,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17510","Lutjanus lutjanus",28.5921024333207,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17511","Lutjanus lutjanus",23.9590473451936,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17512","Lutjanus lutjanus",27.5580814508613,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17513","Lutjanus lutjanus",22.3630643166119,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17514","Lutjanus lutjanus",27.1765494962847,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17515","Lutjanus lutjanus",25.8819312532466,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17516","Lutjanus lutjanus",28.9199987140524,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17517","Lutjanus lutjanus",29.37125617969,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17518","Lutjanus lutjanus",24.3371450169662,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17519","Lutjanus lutjanus",23.8986712154247,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17520","Lutjanus lutjanus",27.7698767875989,"Lutjanidae","Lutjanus","lutjanus","Y",NA,NA
"17521","Lutjanus malabaricus",29.7289784204127,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17522","Lutjanus malabaricus",25.6672005379676,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17523","Lutjanus malabaricus",29.3780998873297,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17524","Lutjanus malabaricus",27.3347228172613,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17525","Lutjanus malabaricus",26.1526257727874,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17526","Lutjanus malabaricus",29.9013896876145,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17527","Lutjanus malabaricus",22.6321595053434,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17528","Lutjanus malabaricus",26.8685387981374,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17529","Lutjanus malabaricus",29.1779079635646,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17530","Lutjanus malabaricus",30.1678957625068,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17531","Lutjanus malabaricus",26.359649478633,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17532","Lutjanus malabaricus",27.3250247776771,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17533","Lutjanus malabaricus",29.198374678813,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17534","Lutjanus malabaricus",30.356885400632,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17535","Lutjanus malabaricus",26.6906333951659,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17536","Lutjanus malabaricus",27.8447162266575,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17537","Lutjanus malabaricus",28.8855127006525,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17538","Lutjanus malabaricus",25.6020071230168,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17539","Lutjanus malabaricus",28.7157231782699,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17540","Lutjanus malabaricus",25.6884918417376,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17541","Lutjanus malabaricus",28.0210977426827,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17542","Lutjanus malabaricus",30.3489637904602,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17543","Lutjanus malabaricus",26.3931340472528,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17544","Lutjanus malabaricus",29.1332792447815,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17545","Lutjanus malabaricus",29.071751220212,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17546","Lutjanus malabaricus",26.8852647647766,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17547","Lutjanus malabaricus",29.5807948784431,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17548","Lutjanus malabaricus",26.9420032495092,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17549","Lutjanus malabaricus",29.5296936535618,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17550","Lutjanus malabaricus",29.4019432406238,"Lutjanidae","Lutjanus","malabaricus","Y","Y",NA
"17551","Lutjanus peru",21.4264499274931,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17552","Lutjanus peru",21.2820267752116,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17553","Lutjanus peru",25.6745640919507,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17554","Lutjanus peru",19.7059693339894,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17555","Lutjanus peru",19.5896448612376,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17556","Lutjanus peru",29.3315688374736,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17557","Lutjanus peru",29.570689120257,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17558","Lutjanus peru",22.6233892019,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17559","Lutjanus peru",28.2583571768887,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17560","Lutjanus peru",25.0087015063623,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17561","Lutjanus peru",25.4413843323922,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17562","Lutjanus peru",23.8660635028899,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17563","Lutjanus peru",31.0034863085118,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17564","Lutjanus peru",16.8329497925072,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17565","Lutjanus peru",30.67405289273,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17566","Lutjanus peru",27.6810753382362,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17567","Lutjanus peru",25.8092570362648,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17568","Lutjanus peru",27.3546190782466,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17569","Lutjanus peru",19.4672338279592,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17570","Lutjanus peru",23.8456765904855,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17571","Lutjanus peru",22.1784016095686,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17572","Lutjanus peru",26.522542424055,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17573","Lutjanus peru",31.6672752473084,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17574","Lutjanus peru",15.3763617356617,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17575","Lutjanus peru",29.6270891306447,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17576","Lutjanus peru",25.280248322635,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17577","Lutjanus peru",25.9540166081515,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17578","Lutjanus peru",20.5356195770626,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17579","Lutjanus peru",20.2936743436556,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17580","Lutjanus peru",19.6169378826025,"Lutjanidae","Lutjanus","peru","Y",NA,NA
"17581","Lutjanus purpureus",30.3233235466505,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17582","Lutjanus purpureus",29.5423774179222,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17583","Lutjanus purpureus",27.6043225768961,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17584","Lutjanus purpureus",29.4973354717307,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17585","Lutjanus purpureus",26.0533962282405,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17586","Lutjanus purpureus",28.8152777512221,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17587","Lutjanus purpureus",27.2931446348072,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17588","Lutjanus purpureus",29.8948464057332,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17589","Lutjanus purpureus",28.8133976753828,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17590","Lutjanus purpureus",25.8563319447574,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17591","Lutjanus purpureus",28.8741092474576,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17592","Lutjanus purpureus",26.036923636269,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17593","Lutjanus purpureus",29.8452326585665,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17594","Lutjanus purpureus",25.8241815010634,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17595","Lutjanus purpureus",26.488245643912,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17596","Lutjanus purpureus",27.9110704826172,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17597","Lutjanus purpureus",27.0086177938604,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17598","Lutjanus purpureus",28.1440350883969,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17599","Lutjanus purpureus",26.3900361963927,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17600","Lutjanus purpureus",26.1825059513453,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17601","Lutjanus purpureus",28.4294472387684,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17602","Lutjanus purpureus",27.2730972415382,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17603","Lutjanus purpureus",27.3818262411611,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17604","Lutjanus purpureus",28.6408127095303,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17605","Lutjanus purpureus",26.5376678132378,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17606","Lutjanus purpureus",27.4685114746969,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17607","Lutjanus purpureus",26.384308540771,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17608","Lutjanus purpureus",29.2769539266931,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17609","Lutjanus purpureus",28.2438123738433,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17610","Lutjanus purpureus",27.7972830266859,"Lutjanidae","Lutjanus","purpureus","Y",NA,NA
"17611","Lutjanus synagris",28.7666918961424,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17612","Lutjanus synagris",29.6108139713432,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17613","Lutjanus synagris",26.4090052646366,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17614","Lutjanus synagris",26.6501049957131,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17615","Lutjanus synagris",27.657897393883,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17616","Lutjanus synagris",28.8323534032924,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17617","Lutjanus synagris",27.8085895569283,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17618","Lutjanus synagris",27.5738703978824,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17619","Lutjanus synagris",26.9653541264808,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17620","Lutjanus synagris",26.2843315239775,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17621","Lutjanus synagris",26.2546154356796,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17622","Lutjanus synagris",26.1701221330659,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17623","Lutjanus synagris",25.8762509695747,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17624","Lutjanus synagris",26.942765812676,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17625","Lutjanus synagris",23.0718763440788,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17626","Lutjanus synagris",27.8387155293178,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17627","Lutjanus synagris",25.5647395918823,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17628","Lutjanus synagris",27.0575306449823,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17629","Lutjanus synagris",27.2769956986938,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17630","Lutjanus synagris",32.5519561224236,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17631","Lutjanus synagris",27.9569000142881,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17632","Lutjanus synagris",28.981849359625,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17633","Lutjanus synagris",29.8487813298684,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17634","Lutjanus synagris",28.2078555594921,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17635","Lutjanus synagris",26.5876523985002,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17636","Lutjanus synagris",26.3108246276493,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17637","Lutjanus synagris",25.6438039116261,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17638","Lutjanus synagris",26.404092654035,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17639","Lutjanus synagris",28.3614629274142,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17640","Lutjanus synagris",23.8536450416323,"Lutjanidae","Lutjanus","synagris","Y",NA,NA
"17641","Lutjanus vitta",32.1064308630919,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17642","Lutjanus vitta",28.2783850470099,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17643","Lutjanus vitta",26.7016026151985,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17644","Lutjanus vitta",25.5186867085079,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17645","Lutjanus vitta",29.1369706605852,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17646","Lutjanus vitta",24.1906482069692,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17647","Lutjanus vitta",28.7974050870352,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17648","Lutjanus vitta",26.512433146917,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17649","Lutjanus vitta",29.140308217662,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17650","Lutjanus vitta",28.2804551102331,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17651","Lutjanus vitta",27.4630192569971,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17652","Lutjanus vitta",27.0064802328756,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17653","Lutjanus vitta",26.6677118376862,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17654","Lutjanus vitta",28.8887968939982,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17655","Lutjanus vitta",25.3360799965562,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17656","Lutjanus vitta",27.5034151997186,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17657","Lutjanus vitta",26.2235475722985,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17658","Lutjanus vitta",24.988657348686,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17659","Lutjanus vitta",26.2157021337653,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17660","Lutjanus vitta",26.1991507762836,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17661","Lutjanus vitta",30.6425353513959,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17662","Lutjanus vitta",25.6161294682296,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17663","Lutjanus vitta",29.4286295745312,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17664","Lutjanus vitta",31.396187602329,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17665","Lutjanus vitta",23.8895673346235,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17666","Lutjanus vitta",22.6961425014322,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17667","Lutjanus vitta",29.3701769738512,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17668","Lutjanus vitta",29.3634114471189,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17669","Lutjanus vitta",33.0766659710398,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17670","Lutjanus vitta",26.1498100282629,"Lutjanidae","Lutjanus","vitta","Y","Y",NA
"17671","Luxilus chrysocephalus",18.6959041951458,"Leuciscidae","Luxilus","chrysocephalus",NA,"Y","Y"
"17672","Luxilus chrysocephalus",12.0529577251905,"Leuciscidae","Luxilus","chrysocephalus",NA,"Y","Y"
"17673","Luxilus chrysocephalus",19.4166472148343,"Leuciscidae","Luxilus","chrysocephalus",NA,"Y","Y"
"17674","Luxilus chrysocephalus",17.1576881570803,"Leuciscidae","Luxilus","chrysocephalus",NA,"Y","Y"
"17675","Luxilus chrysocephalus",24.8424926472684,"Leuciscidae","Luxilus","chrysocephalus",NA,"Y","Y"
"17676","Luxilus chrysocephalus",23.9236816064426,"Leuciscidae","Luxilus","chrysocephalus",NA,"Y","Y"
"17677","Luxilus chrysocephalus",19.8187977006104,"Leuciscidae","Luxilus","chrysocephalus",NA,"Y","Y"
"17678","Luxilus chrysocephalus",23.1900776619032,"Leuciscidae","Luxilus","chrysocephalus",NA,"Y","Y"
"17679","Luxilus chrysocephalus",16.913502209706,"Leuciscidae","Luxilus","chrysocephalus",NA,"Y","Y"
"17680","Luxilus chrysocephalus",22.6937968530936,"Leuciscidae","Luxilus","chrysocephalus",NA,"Y","Y"
"17681","Luxilus chrysocephalus",14.462485475576,"Leuciscidae","Luxilus","chrysocephalus",NA,"Y","Y"
"17682","Luxilus chrysocephalus",23.204951554563,"Leuciscidae","Luxilus","chrysocephalus",NA,"Y","Y"
"17683","Luxilus chrysocephalus",14.6777253666131,"Leuciscidae","Luxilus","chrysocephalus",NA,"Y","Y"
"17684","Luxilus chrysocephalus",12.1520059806802,"Leuciscidae","Luxilus","chrysocephalus",NA,"Y","Y"
"17685","Luxilus chrysocephalus",19.4584644380766,"Leuciscidae","Luxilus","chrysocephalus",NA,"Y","Y"
"17686","Luxilus chrysocephalus",19.1663416580609,"Leuciscidae","Luxilus","chrysocephalus",NA,"Y","Y"
"17687","Luxilus chrysocephalus",23.2077916900984,"Leuciscidae","Luxilus","chrysocephalus",NA,"Y","Y"
"17688","Luxilus chrysocephalus",23.3144166224681,"Leuciscidae","Luxilus","chrysocephalus",NA,"Y","Y"
"17689","Luxilus chrysocephalus",24.6266828680498,"Leuciscidae","Luxilus","chrysocephalus",NA,"Y","Y"
