"","Methodology","Species_CO","Species_GL","Asym","R0","lrc","Temp_Acclim_C","TL_p_fw_mean","Temp_Estimate_Source"
"678","static","Etroplus suratensis","Etroplus suratensis",49.547250340012,29.6160148327538,-3.69671065740619,24.882922734604,38.7955102376371,"Compte Olden Species NLMEM"
"679","static","Etroplus suratensis","Etroplus suratensis",49.547250340012,29.6160148327538,-3.69671065740619,28.2327737232598,39.6527942482738,"Compte Olden Species NLMEM"
"680","static","Etroplus suratensis","Etroplus suratensis",49.547250340012,29.6160148327538,-3.69671065740619,28.0042661726924,39.5965519783664,"Compte Olden Species NLMEM"
"681","static","Etroplus suratensis","Etroplus suratensis",49.547250340012,29.6160148327538,-3.69671065740619,25.9815222816731,39.0845470423382,"Compte Olden Species NLMEM"
"682","static","Etroplus suratensis","Etroplus suratensis",49.547250340012,29.6160148327538,-3.69671065740619,28.0812919372712,39.615545859655,"Compte Olden Species NLMEM"
"683","static","Etroplus suratensis","Etroplus suratensis",49.547250340012,29.6160148327538,-3.69671065740619,26.8709867352921,39.3128593495002,"Compte Olden Species NLMEM"
"684","static","Etroplus suratensis","Etroplus suratensis",49.547250340012,29.6160148327538,-3.69671065740619,31.0068014468718,40.3107330788028,"Compte Olden Species NLMEM"
"685","static","Etroplus suratensis","Etroplus suratensis",49.547250340012,29.6160148327538,-3.69671065740619,27.209868569777,39.3985286463187,"Compte Olden Species NLMEM"
"686","static","Etroplus suratensis","Etroplus suratensis",49.547250340012,29.6160148327538,-3.69671065740619,25.2530617340528,38.8937733233299,"Compte Olden Species NLMEM"
"687","static","Etroplus suratensis","Etroplus suratensis",49.547250340012,29.6160148327538,-3.69671065740619,29.3820447630243,39.9308793339851,"Compte Olden Species NLMEM"
"688","static","Etroplus suratensis","Etroplus suratensis",49.547250340012,29.6160148327538,-3.69671065740619,29.4496051786186,39.9469812898143,"Compte Olden Species NLMEM"
"689","static","Etroplus suratensis","Etroplus suratensis",49.547250340012,29.6160148327538,-3.69671065740619,29.4536329695654,39.9479403979862,"Compte Olden Species NLMEM"
"690","static","Etroplus suratensis","Etroplus suratensis",49.547250340012,29.6160148327538,-3.69671065740619,29.2407066445922,39.8971062287827,"Compte Olden Species NLMEM"
"691","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,24.8958944065458,36.9178029976341,"Compte Olden Species NLMEM"
"692","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,14.227999550585,33.233888477539,"Compte Olden Species NLMEM"
"693","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,32.6088483327336,39.035393431706,"Compte Olden Species NLMEM"
"694","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,26.4949841619745,37.3907273732256,"Compte Olden Species NLMEM"
"695","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,24.1033395903671,36.676363183889,"Compte Olden Species NLMEM"
"696","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,31.8743172711005,38.8507273515057,"Compte Olden Species NLMEM"
"697","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,25.0340909871774,36.9594186547483,"Compte Olden Species NLMEM"
"698","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,18.3530046673247,34.774952140025,"Compte Olden Species NLMEM"
"699","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,32.7286403512529,39.0651921326064,"Compte Olden Species NLMEM"
"700","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,29.0568248617313,38.1103476933704,"Compte Olden Species NLMEM"
"701","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,18.3622321677272,34.7782257155797,"Compte Olden Species NLMEM"
"702","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,29.2646581463477,38.1667472149675,"Compte Olden Species NLMEM"
"703","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,29.078618055865,38.116275346812,"Compte Olden Species NLMEM"
"704","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,25.6799895683823,37.1520401826865,"Compte Olden Species NLMEM"
"705","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,30.6232966282136,38.5283624849497,"Compte Olden Species NLMEM"
"706","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,32.0296071520859,38.890049240225,"Compte Olden Species NLMEM"
"707","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,36.4985279057554,39.959124777312,"Compte Olden Species NLMEM"
"708","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,21.9617351263706,35.9997082171319,"Compte Olden Species NLMEM"
"709","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,26.3788895068722,37.3570207802481,"Compte Olden Species NLMEM"
"710","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,19.7606560133368,35.2657730755597,"Compte Olden Species NLMEM"
"711","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,27.0876378905714,37.561292349153,"Compte Olden Species NLMEM"
"712","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,24.2544752410416,36.7227713766664,"Compte Olden Species NLMEM"
"713","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,28.3958091842162,37.9290232414649,"Compte Olden Species NLMEM"
"714","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,23.5710435832426,36.5115222613692,"Compte Olden Species NLMEM"
"715","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,22.3326831269199,36.1195005050534,"Compte Olden Species NLMEM"
"716","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,22.6671112317742,36.2265584530205,"Compte Olden Species NLMEM"
"717","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,29.5593560551998,38.2462223104201,"Compte Olden Species NLMEM"
"718","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,18.5612141636612,34.8486351787353,"Compte Olden Species NLMEM"
"719","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,19.2846463069618,35.1017117879429,"Compte Olden Species NLMEM"
"720","static","Heteropneustes fossilis","Heteropneustes fossilis",49.0786733662875,26.5279819795457,-3.69671065740619,16.8766434485522,34.2414243217289,"Compte Olden Species NLMEM"
"721","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,17.8551966714415,31.1135955507806,"Compte Olden Species NLMEM"
"722","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,21.9508115584942,32.729748850647,"Compte Olden Species NLMEM"
"723","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,14.9482031529054,29.8626649113464,"Compte Olden Species NLMEM"
"724","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,17.0159580883141,30.7616700423818,"Compte Olden Species NLMEM"
"725","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,21.1658069514242,32.4325660246328,"Compte Olden Species NLMEM"
"726","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,24.5410560682258,33.6702945111133,"Compte Olden Species NLMEM"
"727","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,16.0686009220738,30.355503260994,"Compte Olden Species NLMEM"
"728","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,18.374047394048,31.3275334680904,"Compte Olden Species NLMEM"
"729","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,22.6894695784216,33.0041507911171,"Compte Olden Species NLMEM"
"730","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,21.2403451070657,32.4610335787848,"Compte Olden Species NLMEM"
"731","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,18.7258215336595,31.4710223169209,"Compte Olden Species NLMEM"
"732","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,16.8858519517695,30.7064525542387,"Compte Olden Species NLMEM"
"733","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,15.0035733299804,29.887344096921,"Compte Olden Species NLMEM"
"734","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,14.639128819118,29.724282178704,"Compte Olden Species NLMEM"
"735","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,22.7474090893039,33.0254626733445,"Compte Olden Species NLMEM"
"736","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,21.3334779734313,32.4965289224298,"Compte Olden Species NLMEM"
"737","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,14.7175044050558,29.7594739710621,"Compte Olden Species NLMEM"
"738","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,26.7760389708377,34.434665078941,"Compte Olden Species NLMEM"
"739","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,17.4880146537068,30.9605228609643,"Compte Olden Species NLMEM"
"740","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,20.4800006985725,32.1681586297832,"Compte Olden Species NLMEM"
"741","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,26.3783099147822,34.3017215648047,"Compte Olden Species NLMEM"
"742","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,16.8274152163612,30.6815937510442,"Compte Olden Species NLMEM"
"743","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,25.5193716822099,34.0101017351437,"Compte Olden Species NLMEM"
"744","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,17.1065114535233,30.7999961590524,"Compte Olden Species NLMEM"
"745","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,11.6016013989989,28.3063131587116,"Compte Olden Species NLMEM"
"746","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,23.1363299536062,33.1677292668339,"Compte Olden Species NLMEM"
"747","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,18.068765792786,31.2019901350824,"Compte Olden Species NLMEM"
"748","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,19.2137330947963,31.6679803941861,"Compte Olden Species NLMEM"
"749","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,18.1111870251109,31.2194922745414,"Compte Olden Species NLMEM"
"750","static","Hypophthalmichthys molitrix","Hypophthalmichthys molitrix",47.8436780801661,21.7913710735548,-3.69671065740619,18.9461857001461,31.560273226726,"Compte Olden Species NLMEM"
"751","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,19.4139565456491,32.131149433532,"Compte Olden Species NLMEM"
"752","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,20.112743980959,32.3537316872355,"Compte Olden Species NLMEM"
"753","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,20.4209165848926,32.4506735305838,"Compte Olden Species NLMEM"
"754","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,26.063865624031,34.1008183806894,"Compte Olden Species NLMEM"
"755","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,16.5465123456354,31.1762987934022,"Compte Olden Species NLMEM"
"756","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,24.8507393618105,33.7652945705388,"Compte Olden Species NLMEM"
"757","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,21.6644296141751,32.8344036138449,"Compte Olden Species NLMEM"
"758","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,25.088383449879,33.8318192623193,"Compte Olden Species NLMEM"
"759","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,21.9748548437926,32.9283643357276,"Compte Olden Species NLMEM"
"760","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,15.4846947232673,30.8051263516328,"Compte Olden Species NLMEM"
"761","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,18.0302703314581,31.6788606261294,"Compte Olden Species NLMEM"
"762","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,21.9111028688796,32.9091266296803,"Compte Olden Species NLMEM"
"763","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,22.2118663511659,32.9996184000535,"Compte Olden Species NLMEM"
"764","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,20.5118206116338,32.479127957398,"Compte Olden Species NLMEM"
"765","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,20.4420291451553,32.4572878239814,"Compte Olden Species NLMEM"
"766","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,22.8326046031402,33.1842611484764,"Compte Olden Species NLMEM"
"767","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,16.7925205952536,31.2609083073098,"Compte Olden Species NLMEM"
"768","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,19.7451959255971,32.2371389552574,"Compte Olden Species NLMEM"
"769","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,17.158953718351,31.3859820830379,"Compte Olden Species NLMEM"
"770","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,27.5601131448551,34.5009802771977,"Compte Olden Species NLMEM"
"771","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,21.6441427278494,32.828237876972,"Compte Olden Species NLMEM"
"772","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,21.8707240886108,32.896926240249,"Compte Olden Species NLMEM"
"773","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,19.988900442265,32.3145650130584,"Compte Olden Species NLMEM"
"774","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,19.6900814431246,32.2195638386796,"Compte Olden Species NLMEM"
"775","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,24.4222623565357,33.6443537969241,"Compte Olden Species NLMEM"
"776","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,16.7298703107305,31.2394099973922,"Compte Olden Species NLMEM"
"777","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,21.6913841278207,32.8425910256884,"Compte Olden Species NLMEM"
"778","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,21.4185330323264,32.7594594254469,"Compte Olden Species NLMEM"
"779","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,19.1562800755068,32.0480941343407,"Compte Olden Species NLMEM"
"780","static","Hypophthalmichthys nobilis","Hypophthalmichthys nobilis",45.0839880162644,24.1184959490466,-3.69671065740619,22.8338589636856,33.1846313955055,"Compte Olden Species NLMEM"
"781","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,16.0405246344926,31.1625462731279,"Compte Olden Species NLMEM"
"782","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,25.7521598785002,34.0654155541684,"Compte Olden Species NLMEM"
"783","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,20.7135701580004,32.6466633443907,"Compte Olden Species NLMEM"
"784","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,23.2932138859005,33.3951661838058,"Compte Olden Species NLMEM"
"785","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,12.6849762359245,29.9855947031761,"Compte Olden Species NLMEM"
"786","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,20.1428828901709,32.4745041676865,"Compte Olden Species NLMEM"
"787","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,20.1700161396219,32.4827447508522,"Compte Olden Species NLMEM"
"788","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,16.814940525595,31.4205377113811,"Compte Olden Species NLMEM"
"789","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,25.9689547002794,34.1225709320301,"Compte Olden Species NLMEM"
"790","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,21.1432346295862,32.7746815213525,"Compte Olden Species NLMEM"
"791","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,25.8193136200934,34.0831527088937,"Compte Olden Species NLMEM"
"792","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,28.2390660119044,34.7029568874204,"Compte Olden Species NLMEM"
"793","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,23.6516567760909,33.4954326059314,"Compte Olden Species NLMEM"
"794","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,21.6507062799617,32.9241353564427,"Compte Olden Species NLMEM"
"795","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,18.5241239861454,31.972701690453,"Compte Olden Species NLMEM"
"796","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,10.8181607710162,29.2871382823849,"Compte Olden Species NLMEM"
"797","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,19.7808306305618,32.3640136175698,"Compte Olden Species NLMEM"
"798","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,21.2637690085318,32.8103502541562,"Compte Olden Species NLMEM"
"799","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,19.4096289408865,32.2496959267352,"Compte Olden Species NLMEM"
"800","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,17.3097615594318,31.5828078864569,"Compte Olden Species NLMEM"
"801","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,19.4798898167691,32.2714147627827,"Compte Olden Species NLMEM"
"802","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,18.2503568904533,31.8858261906822,"Compte Olden Species NLMEM"
"803","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,20.0786536735773,32.4549751269828,"Compte Olden Species NLMEM"
"804","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,13.2740272279635,30.199355352979,"Compte Olden Species NLMEM"
"805","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,24.7190341267074,33.7887817604621,"Compte Olden Species NLMEM"
"806","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,21.2310092664839,32.8006664881656,"Compte Olden Species NLMEM"
"807","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,16.9491787654999,31.4647564648309,"Compte Olden Species NLMEM"
"808","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,12.5536377832946,29.9375059683303,"Compte Olden Species NLMEM"
"809","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,20.0267719819823,32.4391776471512,"Compte Olden Species NLMEM"
"810","static","Ictalurus punctatus","Ictalurus punctatus",44.7224517609681,24.5361896853201,-3.69671065740619,18.540869090525,31.9779963531643,"Compte Olden Species NLMEM"
"811","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,31.4802081529262,39.3011160372782,"Compte Olden Species NLMEM"
"812","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,29.4915455244501,38.8656748435138,"Compte Olden Species NLMEM"
"813","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,29.7997918736585,38.9345836377475,"Compte Olden Species NLMEM"
"814","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,27.3208964740116,38.3652142562799,"Compte Olden Species NLMEM"
"815","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,27.2102074782407,38.3389647921505,"Compte Olden Species NLMEM"
"816","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,26.9006032003607,38.2651594635501,"Compte Olden Species NLMEM"
"817","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,28.7779727042592,38.7041186994078,"Compte Olden Species NLMEM"
"818","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,25.6694872236651,37.9660057665141,"Compte Olden Species NLMEM"
"819","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,31.2050618953776,39.242142218695,"Compte Olden Species NLMEM"
"820","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,28.1542860181036,38.5605521570715,"Compte Olden Species NLMEM"
"821","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,31.2012937032556,39.2413317613542,"Compte Olden Species NLMEM"
"822","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,31.3229764901023,39.2674648840785,"Compte Olden Species NLMEM"
"823","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,25.6364715920618,37.9578567126396,"Compte Olden Species NLMEM"
"824","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,26.541045757719,38.1787316057202,"Compte Olden Species NLMEM"
"825","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,29.3927803719239,38.8434841028285,"Compte Olden Species NLMEM"
"826","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,27.5840155119063,38.4273233863807,"Compte Olden Species NLMEM"
"827","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,29.8597058936847,38.9479164301401,"Compte Olden Species NLMEM"
"828","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,26.3442068543529,38.1310893483015,"Compte Olden Species NLMEM"
"829","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,25.928258828147,38.0296462202866,"Compte Olden Species NLMEM"
"830","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,30.4317508048979,39.0742219831315,"Compte Olden Species NLMEM"
"831","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,28.1141054956987,38.5512266201884,"Compte Olden Species NLMEM"
"832","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,28.3320284918102,38.6016932678406,"Compte Olden Species NLMEM"
"833","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,30.8553856844857,39.1666107816021,"Compte Olden Species NLMEM"
"834","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,26.6401014581407,38.2026188889205,"Compte Olden Species NLMEM"
"835","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,28.5057696820747,38.6417332948094,"Compte Olden Species NLMEM"
"836","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,26.332727047879,38.128303627382,"Compte Olden Species NLMEM"
"837","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,32.1303886779368,39.4388843504643,"Compte Olden Species NLMEM"
"838","static","Lates calcarifer","Lates calcarifer",47.9125169074135,29.1107079992505,-3.69671065740619,30.0596871780133,38.9922755103106,"Compte Olden Species NLMEM"
